id,user,text
1211473115588517888,storysmithscb,"#ConverStory #vss365 #TransWrite I'm rethinking all that whiskey So am I, being your designated driver YOU WERE DRINKING? No, fool Then why? You #pissed on the passenger seat &amp; ruined its #fabric. It ain't the pool or nothin' Stupid #circus throwing me off my game Um sure"
1211472592512659456,KalliRose21,I literally drink water like I want to drown and my face still got black heads #pissed 😝😂
1211471579240112135,julhall11,Shout out to Michele on the fourth floor of @Macys on 34th street in NYC who told me I couldn’t buy the free people sweater I wanted bc it had a sticker on it not a tag 🤬🤬🤬🤬🤬#angry #pissed
1211470549454655495,EmClavel,Lots of unhappy parents (and kiddos!) tonight on the @british_airways flight from LHR to YUL after a bunch of gate checked strollers disappeared. Super fun to wait around for 2hrs with exhausted baby and toddler without being given any info or assistance! #pissed
1211459941007052800,twbwsb,@shannice81095 did your slippers dye your feet also? My feet are still dyed black after a week and I had a wedding to wear heels in. Talk about #pissed #ugg #letmedown
1211455145818628096,SharonKlaus1,Not true. And stop using words like that. #Pissed #Angry #Upset A baby needs constant love and attention. Get to a anger specialist and cure yourself would you?
1211446115800879111,MariyahJanjua,"Hey @TK_HelpDesk would be great to get some information about my flight. been sitting here for 90+ mins with no help from ground staff about how to get home. Your staff tell me to wait somewhere in a service free area, you could have the decency to at least serve water #pissed"
1211431543245279232,blckqueen29,I need help right now but no 1 to help me #pissed
1211418106209292288,anixx24,F shawn amith and his entire crew this fn bullshit #pissed #RaiderNation
1211411210324905987,tidegal1,"Well, hopefully we can put an ass whoopin’ on Michigan and finish strong this season. Then next season shut some mouths of the Alabama haters! #pissed"
1211410613752258570,AZcardsprincess,Umm @apple can you explain to me how i just walked for 30 minutes but only 2 minutes are going to show up on my exercise goal! I think something needs to be fixed here. 🤬🤬🤬 #ThisIsBullShit #iWantMyWorkoutMinutes #FixThis #Pissed #AppleWatch
1211406771300052992,NewJackCity87,I got soaked coming out of Walmart. Water got in the car a little and all over me. #pissed
1211400094626525191,swearsinvintage,I have #rum. This means I am getting #pissed. This also means there will be many of my favourite #MichaelJackson pics. You’ve been warned.
1211381865157935105,sharkymajor,Woman just lost 81k on the chaser 🤦🏾‍♂️ #pissed
1211375339898839040,kimmiels,@Panthers The players have quit on us the FANS! We still show up regardless of our record and the players didn't. It embarrassing and hurtful. This organization has lost its identity. #pissed
1211371113135116289,bigchiefB,Pat bout to get ROLLIN now !!!! #Pissed
1211370416410963969,SpanishPirate1,A pint a goal was a silly bet to take on today in my local over 90 mins lol #pissed #happy #mot #lufc
1211359896299552772,consumergrrl,"@Walgreens way to profile me and make me feel like I'm doing something illegal when I tried to fill a script for my ADHD, while on vacation #EpicFail #racialprofiling what's the point of using a nat'l pharmacy if I'm hassled when using one other than the one closest to me #pissed"
1211353551680749568,Midnghtgreen407,The @NFL made a stupid decision to make the @Cowboys game broadcasted most of the country when they aren't even in control of their playoff chances. Why the hell wouldn't you show the @Giants vs @Eagles. #pissed 🤬
1211319751659704320,alexwrightband,"Nothing pisses me off like a pianist fucking me up. I’m not the best singer in the world but I KNOW my fucking music. If you are going to accompany me, know my shit or stay the fuck out of my face. Period #music #singing #piano #pissed "
1211180851159093248,MarkPaulCalvin1,@jimmy_dore When are you going to upload more videos? Its already the 29th and NOTHING! #pissed
1211165673948426241,ivysaur1313,Soooo. Thanks to @netflix my whole night is ruined. They’re getting rid of my childhood. They’re removing all of the Monster High movies on January 1st along with Surfs Up. Why? Just why? #pissed #bigmad #angry #kms #fvckyou
1211161451689381888,Stvrlvyyy,I wanna smoke but Iont wanna roll up 😒 #pissed
1211152304952487936,DKathary_,@espn was pulling hard for this matchup...looks like the refs gave them their wish with some horrible calls. #pissed #buckeyes
1211150785935036417,happyhalliedays,"Watching The Force Awakens and IM SCREAMING. KYLO REN CAN ROT IN ENTERNAL SITH OR WHATEVER HELL THEY HAVE IN STAR WARS, HE CAN STAY THERE.#PISSED"
1211139409422229505,pwiley_109,Bullshit penalties and incorrect calls. #pissed
1211134914621530114,FibroElaine,My mom has insulted me once again. She just thanked a friend for giving her a family. It’s not like I take care of her 24/7 or anything. #pissed
1211097572032614400,cvoxii,Now who am I supposed to watch?! #pissed
1211087497809321984,1234timber,I’m home from a great night out with lovely friends #pissed
1211049905923465216,Scouse1da,Michael Bolton tickets bought #pissed #KeepHerHappy #Blackpool
1211039197277982721,NPCreative_AU,MY dogs face in our household Xmas card is a FRIGGEN MOOOOOOOD!!! #mood #dogsoftwitter #shythelab #pissed 
1211038665495007242,str8bane,Singing “The Way Old Friends Do” with Auntie and getting all emotional #pissed 
1211034893083394055,rayofsunshine43,REALLY AFTER WAITING HOURS BECAUSE DUMBASS MANAGER DECIDES HE DOESNT WANT TO HELP ME AND MESSES UP MY ORDER THAT I HAVE TO BE CONTACTED BY THE SOCIAL MEDIA LEAD WHOM I NEVER EVER SPOKE TO AND WILL BE CONTACTED WITHIN 2-5 BUSINESS DAYS THEN LEAVES THE CHAT #UGG @UGG #PISSED
1211028533872615424,and_jackson72,He doesn’t remember the bus! To many mulled wines 😂 #pissed
1211020335526617090,barhodes2,i didn’t even realize that! boy was #pissed 
1211005036404318209,brisatucker,"Me again lol, just finished You. #pissed 😂😂😂😂😂"
1210996668990140417,angelawrence85,"I actually don't even want to watch episode 10.... season 2 - just not as good as season 1 - I dont get what they have done with the storyline, and I dislike Love. *the person Love #Pissed #BringBackBeck #You #JoeGoldberg"
1210984600442462213,arisinlife,"Government websites suck, I'm here trying to be a responsible adult thinking about my future and fucking Mexico doesn't let me #Pissed #KeepUpWithTheTimesMexico Also, stop telling me I have a different CURP that the ones I always used"
1210981292839452672,howzmeluck,"Right then Dave, how we gonna get them to open the doors to this crack house? Bill, leave it to me! #fail #drunk #funny #funnyvideos #pissed #crackhouse #drunkvideos #guttersnipe #OOPSIE"
1210972549183492097,Aydum,Don’t tell my grandma she’ll burn down the car if she wants to smoke cuz she won’t like you after that #pissed
1210908718923231234,stylewithshawna,My mom was called to work on my bday #pissed #bratmode
1210908346922029057,mommaofblondes,Jason Sudeikis. I feel my Mama Bear coming out. #pissed #BabyYoda #IHaveSpoken
1210827844395229186,delaneygutierr,I really put the first big dent in my car w a freakin pole #pissed
1210807514834489345,henryslaptops,Who is getting on it this new year?? Don't be like Karen... #pissed #lol #newcustomers #welcome #henryslaptops https://www.instagram.com/p/B6mxXRHh6jO/?igshid=10onze674rrpr
1210781470098251776,Wolf6_Actual,"DUDE OMFG @SouthwestAir just cancelled my flight out of no where, I get into NYC now 2 hours later, I went from A17/A22 boarding to like C boarding and now I am going to be late for @ericprydz HOLO set which is the WHOLE ASS REASON IM GOING omfg #pissed"
1210779625128726529,egwilson478,It’s snowing in California and it’s damn 70° here. Wtf. #pissed
1210769661387628545,wingenbrady,Word. #pissed
1210747230908342278,hisaiah224,Bud I just got a Wii Fit Balance board and I don’t think y’all understand how mf pumped I was to try and flip it but it isn’t worth shit #pissed
1210743528483016705,give_buck,Nobody wolfs down a burger faster than your dog when you're not looking #baddog #pissed
1210743348949991428,_WhoIsKrissyDee,I forgot to put my gel in my hair... my fro dried like Rick James 😭😭😭 #Pissed 😩 #HoodUp
1210736158759481344,leslieanneVA,‘77 child here who grew up on the original trilogy that inspired me to want to be a pilot in the military... I agree with this review 👇 #pissed @Disney
1210733832070021122,GeekGaragePod,Wow. So the internet is most definitely dark and full of spoilers today... #TheMandalorian #Pissed #WhitePeopleProblems
1210706999631130626,RyanWMusic,I would like to thank Christina Aguilera - The Xperience for cancelling tonight and running my evening! #pissed
1210706881678860288,Eemzee3000,I am #pissed on the #cider that @koi_nutter gave me for Christmas. Proper pissed. #Goodnight.
1210702174524755969,NathanNettleto3,"You're unreal you, can I take you for a drink? 😂🤦🏼‍♂️ #Pissed"
1210677443809468422,BmildBgn,#they #pissed I #jump out the #bed and caught a #dui #💦💦💦💦 #cali https://www.instagram.com/p/B6l2OHfFV_5/?igshid=10jl7u1tvw4pk
1210637892869132288,LaBuse56,@netTALK again not able to place a call from Canada to France using the iphone app... This is not serious.... you take the money but don’t deliver the service #pissed
1210637432078524416,girlonfireps,OPRAH was Chummy With a Sick Fuck – John of God! – Girl On Fire #Oprah #Sickfuck #JohnofGOD #pissed https://shar.es/a3egE5
1210624935590281216,a1_niecyyy,Im always ordering shit i cant fukin fit #pissed
1210615114660892672,Samoblk,"As much as I love what Blank has meant for this franchise, this decision is going to set the #Falcons franchise back a few years #shameful TD and DQ have had more than enuff chances to “get it right”, but just didn’t /couldn’t #pissed "
1210609939145805825,clayheadphones,2020 is almost here and i still haven't seen a flying car #pissed
1210599102586720256,catiewallace_,I read “so far #pissed for the day” exactly how you would have said this
1210579489803116545,PurpPlexx,Woke up today to a quote “Today’s going to be a great day so wake up and smile.” On the way to work my windshield got chipped. So far #pissed for the day. Happy Friday
1210563171137789952,txomrebel,She got the helmet but no bike #Pissed
1210561533278916608,KnowldgeIzPowr,A lot of people be adding me on Facebook and I reject there request. People be weird waving at you and liking every fucking thing. This one mf has the audacity to call me three times through messenger at 1:15am #pissed
1210541761451319297,TOXICdae,"Was so excited to see #RaginiMMSReturns but after seeing #divyaagarwal acting it really made me #pissed. Anyone, Teach her . Plz a big no 😡 #SunnyLeone #altbalajioriginal #ZEE5 #GoodNewwz #FridayFeeling #RajkummarRao @altbalaji @SunnyLeone love her always 😘"
1210511500626055170,wernerkeil,#DumbfuckJr was #HomeAlone too often while his daddy was getting #pissed on by #RussianHookers or #spanked by #Pornstars.😁😂🤣
1210477166162587648,kaydee777777,@reliancejio facing internet speed issue since morning! Is there any network downtime or something like that ?? 🤔🙄 #pissed
1210476991482417152,kaydee777777,@VodafoneIN facing internet speed issue since morning! Is there any network downtime or something like that ?? 🤔🙄 #pissed
1210442965279268864,Taurus_The_Bull,Still blown away that there are ZERO deals on PS PLUS. Unbelievable. This is the first time I feel like selling my PS4. Been loyal since PSOne. I continued to pay for PLUS with PS3 & PS4. But no deals at Xmas??? It's a bunch of bullshit IMHO. Gonna look into @Xbox #Pissed 
1210402998972813312,Creedth26856769,Stop posting the onion volcano from hibachi. It’s not good content. Everyone and they mama have seen the gat damn onion volcano. Throw a dumpling at a small child and post that. Nobody will stop u. #pissed
1210402709750333443,NotFromSwEDEN,Is it too late to ask for a switch for Christmas #pissed
1210399111679266816,Elder_TCEvans,"Displeasure @Walmart Manchester, CT. I do not come here to spend my money then to have to check my own self out only to be double checked at the door like I’m not honest...#Pissed"
1210394410761904129,Leigh_Flynn_13,So over men and their guns taking the lives of women. #4daughters #pissed 
1210385947067445253,AZgiirl23,What’s the point of having insurance if they don’t cover the medication you need? #pissed
1210363234752040960,ShariDean996,"This goes out to all those walkingDead humans out there who believe, ""Documentaries"", they watch on ANY TV/Cable Network (@historychanel_ I hate U) They LIE &amp; give you PARTIAL truths, it's up to YOU to do the RESEARCH! Wake the FUCK UP! #Pissed #AENetworks #Disney #AENetworks"
1210340043421896704,allyw222,You know you're pissed when you think 'I will put my glasses on to make things clearer.' And when you do it appears you still have contact lenses in. 😬 #fail #pissed #BoxingDay
1210338997249150977,caz_foster,I just ate a whole box of these ... #pissed 🙄😂 
1210328152045760515,PhenomenalRYou,Ever hear your upstairs neighbor stomping around with their heels and wish they would fall through the damn floor? #neighbors #theysuck #noisy #takeoffyourdamnshoes #pissed 😡
1210324443341492224,shanta05167236,Do yourself a favor and NEVER ORDER ANYTHING FROM @google from @bestbuy who uses @ontrac #scam #pissed #dissapointed #ruinedchristmas
1210323536146886657,oJORDANJORDANo,I swear....this show is always so disrespectful to Chloe and her fans! Get Dr. Rolfs ass to NYC and save her now and leave her alone if you’re not gonna give her a good storyline! 😡 #pissed #days #chloelane #nadiabjorlin
1210322236436959233,chez_ali,I have never taken #BigFatQuizOfTheYear so seriously then when family is round and we're actually all playing competitively (I am no help as I'm drunk and Cheryl is carrying this team) #Christmas #pissed
1210320132314193920,lewis_miller12,Left Trent Alexander-Arnold on my bench. #fantasyleague #pissed
1210319453948387328,Alien_Orifice,Tired & emotional ...#pissed
1210318876728164352,grae_xx,“Don’t come home I’m locking the doors” 😂 #PISSED
1210310982687436800,MandaA216,"@SUBWAY just ordered a coldcut combo, got home to eat it and there was NO meat on it! Tell your workers to get off their phones and pay attention. #hungryandmad #annoyed #hirebetterhelp #pissed"
1210299171971821568,distortionover,"""you always seem to piss me off You don't know what I like"" #nowplaying #dangeroustoys #pissed jasonmcmaster666 https://www.instagram.com/p/B6jKM99nrKN/?igshid=my7i2jujct2"
1210299070612463620,yonmisses,Am officially sick 😩😩😩😩😩 no ilovesoca for me #pissed
1210267621074976768,EliMax54,#pissed on the guest
1210234599302811649,909Naz,When your teammate say something stupid and you be like.. 😑😡.. #onlinegame #pissed 
1210157271583481856,spierrrce,And now I can’t go back to sleep #pissed
1210140226636652545,GilbertAdima,"1619, when the first slaves reached Virginia. 400 years and no one is ready to apologise; churches,mzungu, Arabs(I'm even pissed with these ones) and local kings. Africa was robbed of over 1 billion people. #pissed."
1210097918792945665,yungchuckwagon,Disney+ only has George of the Jungle 2 and not the original George of the Jungle #pissed
1210004643775840256,vntjk,everyone ignored my unfollow spree it’s been 2 mins #pissed 
1209989070165827586,Tim_Salopian,"Never let the Gracester pour your Whisky, Santa was more pissed than a #pissed thing when he left here"
1209983610989752321,UltiGohanSuma,How and tf did we get a new season of Dragon Ball Heroes and not MF super #PISSED 😡😒😑
1209969849612537857,DoghouseMediaUK,Oh dear ... #christmascracker #pissed https://www.instagram.com/p/B6g0cVtBFUD/?igshid=xpwxkzi84idc
1209969416621973506,emmab189,Yeah but don’t actually make me wait another 10 years after that cliffhanger #pissed 
1209951320662298624,RutaRoo29,"Cannot believe the ending. But the worst part, 10 years I’ve waited to be left hanging about the fishing trip #pissed #gavinandstacey"
1209950573740613638,marshallgray021,Probably the absolute worst thing i’ve seen all day🙄 #pissed 
1209943839806513154,octymocty,#pissed Either im off with the green fairys or i watching random carp again Drinkable bagels ? WTF serious WTF
1209935328171171841,Lorna24489149,"Christmas 🎄 has just livened up , Gavin &amp; Stacey, uno , and the sons alcohol stash #pissed #trans 🏳️‍🌈"
1209911389562781696,boyscoutscookie,Didnt get a Jet X from Zoey 101 for Christmas. #pissed
1209862174937624576,Matthilliard23,My mom didn’t even buy me white claws for Christmas! #pissed #worstchristmasever
1209860576198955008,MrDayDreamerYT,When @bestbuy @BestBuySupport mails you the wrong Apple Watch for your boyfriend to surprise him for Christmas! I paid for the 44mm and he opened the 40mm! What a great Christmas. Thanks Best Buy online for screwing up! #pissed
1209757671928352768,A_C_MARLEY,Be careful what you ask for. These inconsiderate folks woke me up. Like damn it hasn’t even been Christmas long and I’m up before I wanted to be up. Got some rudeness for them later. #pissed
1209745555775115264,Mrod500,SCREW YOU @Calendars and shame on you @amazon @AmazonHelp for using http://Calendars.com. First you send me the wrong size and then you send the wrong calendar altogether. It’s Christmas Eve. What the hell do I give my daughter? #ChristmasEve #pissed 
1209719414766985216,beersnwheels,Swiggy wants me to write an email saying my idlies are missing first thing in the morning. #pissed @swiggy_in @SwiggyCares
1209718325724319745,TrevorMorss,This is exactly how I felt #pissed 
1209711952387198982,luckimonkhi,"Boi if something were to happen to this old #statue here, imma be mad #pissed... #nostalgia #Sunshine #shoppingcentre #scared #constuction #rennovation"
1209708408196288512,AshleyLaschelle,Whew I tell ya the heat from my face right now is something serious #pissed
1209707054786588672,HunterOpp2,"My piece of shit neighbors called the cops on me on christmas eve for a noise complaint because avayah was crying as we walked in the apartment as we got home. the Cop knock woke her up, Fuck you fr, Merry christmas douche bags, u called the cops on a fucking 1 year old! #pissed"
1209703075419688960,Dunkman42,Absolutely terrible all the way around! Terrible! #Pissed
1209695440058359810,vintageglitz,All this space and you have to sit by me🙄.... smelling like fish grease.... #pissed
1209683743834808320,SHOWBOYCJ,Everything I ordered offline ain’t came yet my whole outfit just somewhere ... stay wya bitch cause I don’t want it no more .. 😔..... #PISSED FUCK NORDSTROM
1209681584259051521,imthealpha96,My fucking dog ate my fucking new lip color and it’s SOLD OUT @JeffreeStar #JeffreeStarCosmetics #pissed #ruined
1209679513292091393,BakinMyCake420,Y’all I hate Christmas frfr... my family is so fucking cheap it’s disgusting😳😭 Like how you gonna get me and my husband a gift card to @RuthChrisPhilly and let it only be $50🤬🤯😤 like what??? Have y’all never been there before.. tf am I gonna get with that? #Pissed
1209656174355894272,maybebitch2,"the new animated grinch doesn’t have the scene ‘this is not pudding’ and honestly, they just shouldn’t have made it then. #pissed #sad #childhoodruined"
1209616511343529987,journeydarling,Imma start not to get mad but nuke town got me #PISSED!!!
1209612017264463872,Lookitshannie,Party foul... my champagne wasn’t on tight enough and opened and spilled all over the floor... #Pissed
1209593852769775617,rinaroni_,There is absolutely NOTHING I HATE more than being ignored. #pissedthefuckoff #annoyed #aggravated #pissed #madashell #relationships #ignored #mad
1209593008506757121,SCNF3,5 vodkas deep already. #pissed
1209592077920743425,Dave_Hollis_,Every time I say I’m done Christmas shopping I end up dropping another $200 #Pissed
1209587708223524865,elvissukhu,"@asphalt i uninstalled asphalt8 moments ago, it's not worth it to farm money over a year and fully upgrade your vehicles to pro then after updating your the app which is a requirement to continue on playin you guys downgrade the vehicle speed by 20 miles or so. #pissed #asphalt8"
1209561669510152192,ReLynnWrites,"Actually, not renewing is passive. I am not doing passive. I have just sent an email, cc'ing the board, asking them to cancel my membership immediately and remove me from their rolls. #Pissed. #IStandWithCourtneyMilan"
1209558885771698177,Dave69017871,"Do you, or some one you know, #ReadHands ? What is wrong with ALL the demonrats waving the hand(s)? Here in my community, we have one hand sign, and it usually makes me #pissed ."
1209548369871474691,tonyparvia,The smile soon faded when she realised where the cone had been 😂😂😂 @tparvia tra276 #christmas #christmaseve #pissed https://www.instagram.com/p/B6d0xogAxJd/?igshid=1qm7w1paqyxi5
1209532844906819584,curiousgirl09,What about the people who didn't even order the boxes and are still waiting on shipping information! Address that! #pissed #whereismystuff !!!!
1209532825222995969,BallingerMike,Thanks @usbank for the false fraud flag on my debit card. Now my Christmas gifts aren’t going to show up until the Friday after Christmas. #pissed
1209531592387022851,YaUsedToKnow,#VoterFraud and #ElectionInterference by foreign operatives! #Pissed #KAG .@SenJohnKennedy and @BillCassidy Just NO❗️👇
1209507414745255937,BigOleChunkyBoi,"Well Christmas Eve was just ruined, hopefully Christmas day will be better. Doubt it. #pissed"
1209492983059492865,SoupLyfe563,Straight up missed this NUGT trade 🤡 #pissed
1209486022465208321,DarrenJDef,"Dear @MTA, how y’all gonna inconvenience my commute on the weekends and late nights just to then inconvenience my commute on a daily? Get it together. Fuck. #pissed"
1209478275287965702,NicoleeHailee,"I ordered $25 worth of @TGIFridays from @DoorDash. My order was 75% wrong and Friday’s sends me a $10 gift certificate.... great customer service, never ordering from Friday’s again.. #pissed #annoyed"
1209468907716829185,DeAndra_Shante,"On top of @BestBuy not having my phone ready when it was suppose to be, someone took the power adapter out of my box and now I have to make another special trip to get that! #Pissed"
1209457196016308224,TshepiMalunga,R70.00 for these winglets!! Come on @DoppioZeroSA you can do better!!! #pissed 
1209455405526638592,egregory5,Drank a fucking @RedlineEnergy drove to @LAFitness to find out their closed &amp; don’t open till 8:00am why didn’t I know this???? #pissed
1209407457295863809,grovelandsdairy,This is not an elected member of parliament is it? Gotta b someone taking the piss #pissed 
1209367468864614401,JaneCowanWax,"Somebody's missing from my Nativity scene, and it ain't the cow!!! #babyjesus #nativitythief #jesuskidnapped #imcallinggod #pissed @Lorene Park https://www.instagram.com/p/B6cigpghTON/?igshid=ehegtcechamw"
1209357888927363072,lonelymoonstar,Who told my fatass to go vegan and only eat French fries ? #pissed😤 
1209336541396512768,danielllllllaaa,My boyfriend really locked me out his room because I keep tryna take a look at my present #pissed
1209333329566158848,najera75,Went out to eat twice today with a girl and both times the waitress brought the check to me. Why couldn’t they give it to her? #Pissed
1209325612692885504,SpicyLuis,Thanks #Vikings offense for not showing up tonight. really appreciate it. #pissed
1209318520040767488,bigbroto3,@Postmates what’s the protocol when your Postmate doesn’t deliver your order? At all? #pissed
1209315510090788864,KatyKatStation,The Marvelous Mrs. Maisel has only 8 episodes in season 3? You got to be kidding? #Pissed @PrimeVideo
1209314141246124037,needycloud,SO YOU DIDNT REPLY TO MINE #PISSED
1209309844257300480,TreyVermeer,Work told me to work tomorrow. #pissed
1209302427847057408,campkiki,"At Gillette, I tried to bring a small, but costly umbrella in to the stadium after reading their policy. Security told me that I couldn’t bring it in; leave it in the box to retrieve after the game. Came out- “Oh we donate them to the homeless.” #pissed"
1209292021149646848,Diamonds4evur,Kenyotta made nachos and I didnt know until I looked in the fridge ... after I already started making noodles #pissed
1209274870925795335,blvkmagicwoman,Psa: don’t order from Amazon the week before Christmas. How did y’all lose a WHOLE ASS bed frame!? #pissed
1209271402324381696,jasperdonat,#Pissed? The English (hammered) or American (annoyed) versions work in both cases
1209270825574006784,maaannddaaa,guessed all of my christmas presents from my mom correctly right after she finished wrapping them and she is #pissed
1209213327316000768,lauramillllller,"This dog is NOT happy to be at the vet 😂 🐶 🐶 🐶 🐶 #dogsofinstagram #puppiesofinstagram #atthevet #shedoesntlikethevet #pissed #daisy #daisymae #poorpuppy #shessomad @The Pony Express Veterinary Hospital, Inc. https://www.instagram.com/p/B6bcaVBjsmI/?igshid=j6z6pt5q3fgp"
1209212577315721216,celestelane,"Sub carrier knocked my box down and then refused to answer calls, respond to vms after leaving her number #at my door. Contacted @usps and spoke to a super at the @AcworthGA location. Was told that my box and post would be replaced in 2-3 days...2+ months ago. @USPSHelp #pissed"
1209202161244094464,beccaspeaks,Day 23 of my #positiveadvent. #pissed
1209200750632542214,ticsmon,This refs pissed #pissed #ref
1209194464650117122,mike519_Ontario,Got our car insurance statement in the mail today. Paying an extra $80/nth for the upcoming term. Not a happy MF right now #Grinchmas #pissed
1209190654481489920,pineapplesilike,Idk what she was thinking but I went to my hairdresser and she totally fucked up my hair and now I have to wait until after the new year to get it fixed! #Pissed &amp; #annoyed
1209163088928231426,EmRoseLA,Us being 19 in the AP is such bullshit. We were supposed to lose to Ohio state. Utah shouldn't have hurt us that much considering the other upsets. 🖕 #bbn #pissed #fuckeverything
1209154727981834242,Chictorian,"I think the only way to truly understand speaker Pelosi, is to be as drunk as she is. #Lit #Sauced #Pissed #Drunk #ThreeSheetsToTheWind"
1209147194714005506,Deedeemall2,#FirstTake The Saints Michael Thomas set a record yesterday why no mention We are not all Cowboys fans #pissed at you #Rename your show Cowboys Only
1209122062872305666,TaylorLinnJack,I can’t even believe it. #Pissed
1209119113936809986,la_pecosaa21,Who tf hits a light pole. #pissed
1209114024962641922,bannon82,When you get your online order and the security sensor is still on it! 🙃🤦🏾‍♀️ Then you drive to the store to have the tag removed and now there’s a hole in the clothing! 🤷🏽‍♀️ #pissed
1209113846495031296,Roberto16875217,"Hey @1053SS, buddy it’s plain and simple. The @dallascowboys team have given up on #Garrett and it pisses me off they are throwing this season away. #pissed"
1209109935180505089,DrMALee,"Dear @Uber, I am highly disappointed as I acquired your service to LAX’s airport to begin my holiday trip only to be dropped off at a corner of a street in the rain. Please inform your drivers of final destinations before they accept trips. #Pissed #WetLuggage #soaked"
1209074662753341440,RyanLeeEditor,"This whole @UberEats fiasco is still going. I've had a message from Shane, who hasn't read previous messages, saying he can't offer a refund due to company policy - but still won't share it. WHAT ARE YOU HIDING? #pissed #secrets #shame The only important factor - food was COLD."
1209074020584493056,sarasesh14,"@adidasUK thanks guys for messing up my order 2 days before Xmas 👍🏽 cancelling an order for ""inventory issues"" even though I ordered the item 10minutes after it was released, cool story bro #pissed"
1209057803320659968,EPangford,Very boring road trip so far! Just pissed on the motorway and everyone could see my balumptious bean sticking out in front of me! Some poor little kid was looking at me. Gave me quite a shock! #roadtrip #pissed
1209053018030845952,loisgrs,"Twitter FAM has this ever happened to u & what to do: 1 day ago I made a scheduled 2am ride& confirmed 2:15-2:30 airport, walked on my walkway @2:10, saw a lit car parked on the side, not n my drv way. It drove off, then I get a cancelled email. DON’T TAKE @UBER #pissed "
1209048910586613762,JonesCoRICS,A good lesson for us all.Don’t tweet when you are pissed or stoned methinks #pissed #stoned #nonsense
1209013634107498496,adyadzmi,"Requested uber in Amritsar just to go to Haveli, but they said i have to pay for return since its far away. How come ? Its so ridiculous! I always used uber in Delhi, Jaipur. All the trip was okay till today. #pissed @Uber_India"
1208976797750022145,KYLEEBeventing,Everyone is posting pictures of tonight’s sunset and I completely missed it #pissed
